"","gorilla_id","prompt","correct_answer","opt_b","Response","is_correct","pre_post","X","L1","eng_aoa","span_aoa","port_aoa","prolific_id","lextale_score_eng","lextale_score_port","lextale_score_span"
"1663",8845641,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1664",8845641,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1665",8845641,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1666",8845641,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1667",8845641,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1668",8845641,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1669",8845641,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1670",8845641,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",204,"English",5,1,12,"62bdc8f9ce5149c655938472",87.5,70.8333333333333,49.1666666666667
"1671",8845668,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1672",8845668,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1673",8845668,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1674",8845668,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1675",8845668,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1676",8845668,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1677",8845668,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1678",8845668,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1679",8845668,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1680",8845668,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",203,"__other",1,12,0,"5a9c44d2f05361000172055b",95,80.8333333333333,51.6666666666667
"1681",8845676,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1682",8845676,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1683",8845676,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1684",8845676,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1685",8845676,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1686",8845676,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1687",8845676,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1688",8845676,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1689",8845676,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1690",8845676,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",160,"Spanish",3,0,12,"5efadaebe1d35693595a5f9c",90,75,70.8333333333333
"1691",8845718,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1692",8845718,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1693",8845718,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1694",8845718,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1695",8845718,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1696",8845718,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1697",8845718,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1698",8845718,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1699",8845718,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1700",8845718,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",161,"English",0,6,12,"602af54feff74b1eeac797e8",90,74.1666666666667,59.1666666666667
"1701",8845764,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1702",8845764,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1703",8845764,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1704",8845764,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1705",8845764,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1706",8845764,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1707",8845764,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1708",8845764,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1709",8845764,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1710",8845764,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",202,"Spanish",0,0,5,"63ea7e564ec781b4cea5d804",67.5,60.8333333333333,69.1666666666667
"1711",8846176,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1712",8846176,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1713",8846176,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1714",8846176,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1715",8846176,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1716",8846176,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1717",8846176,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1718",8846176,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1719",8846176,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1720",8846176,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",162,"English",0,0,12,"62c789f53266b025c94d911c",97.5,76.6666666666667,59.1666666666667
"1721",8846272,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1722",8846272,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1723",8846272,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1724",8846272,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1725",8846272,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1726",8846272,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1727",8846272,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1728",8846272,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1729",8846272,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1730",8846272,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",163,"__other",1,11,1,"5f7760940b8f6227fccdf115",85,93.3333333333333,62.5
"1731",8917033,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1732",8917033,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1733",8917033,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1734",8917033,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1735",8917033,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1736",8917033,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1737",8917033,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1738",8917033,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1739",8917033,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1740",8917033,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",201,"English",1,12,0,"6442a59245dcec0344cf24e8",92.5,65.8333333333333,58.3333333333333
"1741",8917578,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1742",8917578,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1743",8917578,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1744",8917578,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1745",8917578,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1746",8917578,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1747",8917578,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1748",8917578,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1749",8917578,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1750",8917578,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",200,"English",1,12,0,"60bae09961af203bacbbd937",71.25,50,45.8333333333333
"1751",8917771,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1752",8917771,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1753",8917771,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1754",8917771,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1755",8917771,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1756",8917771,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1757",8917771,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1758",8917771,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1759",8917771,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1760",8917771,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",199,"English",0,0,0,"5783d80d275be60001358349",96.25,87.5,84.1666666666667
"1761",8918004,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1762",8918004,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1763",8918004,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1764",8918004,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1765",8918004,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1766",8918004,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1767",8918004,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1768",8918004,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1769",8918004,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1770",8918004,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",198,"English",0,12,12,"64720e16113a8d509aa1ce90",87.5,70,71.6666666666667
"1771",8918015,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1772",8918015,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1773",8918015,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1774",8918015,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1775",8918015,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1776",8918015,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1777",8918015,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1778",8918015,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1779",8918015,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1780",8918015,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",197,"English",2,12,12,"64388d39ca379d138d1ef4ad",62.5,60,42.5
"1781",8918328,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1782",8918328,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1783",8918328,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1784",8918328,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1785",8918328,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1786",8918328,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1787",8918328,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1788",8918328,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1789",8918328,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1790",8918328,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",194,"English",1,1,0,"610b3eded4f5d1dcfaa28d57",73.75,48.3333333333333,47.5
"1791",8918303,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1792",8918303,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1793",8918303,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1794",8918303,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1795",8918303,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1796",8918303,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1797",8918303,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1798",8918303,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1799",8918303,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1800",8918303,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",195,"English",0,0,12,"6294584c8601739c2c920cf6",95,47.5,58.3333333333333
"1801",8918222,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",196,"English",3,3,0,"642b42fc8858b97ac2975432",95,84.1666666666667,80
"1802",8918222,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",196,"English",3,3,0,"642b42fc8858b97ac2975432",95,84.1666666666667,80
"1803",8918222,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",196,"English",3,3,0,"642b42fc8858b97ac2975432",95,84.1666666666667,80
